series,time,Class
81,1.073,3
81,1.078,3
82,0.405,3
82,0.416,3
82,0.428,3
82,0.444,3
82,0.455,3
82,0.467,3
82,0.478,3
82,0.494,3
82,0.506,3
82,0.516,3
82,0.533,3
82,0.544,3
82,0.555,3
82,0.566,3
82,0.583,3
82,0.594,3
82,0.605,3
82,0.622,3
82,0.633,3
82,0.644,3
82,0.655,3
82,0.671,3
82,0.683,3
82,0.699,3
82,0.71,3
82,0.722,3
82,0.738,3
82,0.749,3
82,0.761,3
82,0.777,3
82,0.788,3
82,0.799,3
82,0.816,3
82,0.827,3
82,0.844,3
82,0.855,3
82,0.866,3
82,0.883,3
82,0.894,3
82,0.905,3
82,0.916,3
82,0.933,3
82,0.944,3
82,0.955,3
82,0.966,3
82,0.978,3
82,0.994,3
82,1.005,3
82,1.022,3
82,1.033,3
82,1.049,3
82,1.061,3
82,1.077,3
82,1.088,3
82,1.106,3
82,1.116,3
82,1.133,3
82,1.145,3
82,1.161,3
82,1.172,3
82,1.189,3
82,1.2,3
82,1.211,3
82,1.227,3
83,1.237,3
83,1.242,3
83,1.248,3
83,1.258,3
83,1.264,3
83,1.269,3
83,1.276,3
83,1.286,3
83,1.292,3
83,1.297,3
83,1.303,3
83,1.308,3
83,1.32,3
83,1.325,3
83,1.331,3
83,1.336,3
83,1.342,3
83,1.353,3
83,1.359,3
83,1.364,3
83,1.37,3
83,1.375,3
83,1.381,3
83,1.392,3
83,1.397,3
83,1.403,3
83,1.409,3
83,1.414,3
83,1.425,3
83,1.431,3
83,1.436,3
83,1.441,3
83,1.448,3
83,1.453,3
83,1.464,3
83,1.47,3
83,1.475,3
83,1.48,3
83,1.487,3
83,1.492,3
83,1.498,3
83,1.508,3
83,1.514,3
83,1.519,3
83,1.525,3
83,1.531,3
83,1.537,3
83,1.547,3
83,1.553,3
83,1.558,3
83,1.564,3
83,1.576,3
83,1.581,3
83,1.586,3
83,1.592,3
83,1.603,3
83,1.608,3
83,1.615,3
83,1.62,3
83,1.631,3
83,1.636,3
83,1.642,3
83,1.647,3
83,1.659,3
84,1.054,3
84,1.06,3
84,1.065,3
84,1.07,3
84,1.077,3
84,1.088,3
84,1.093,3
84,1.098,3
84,1.104,3
84,1.109,3
84,1.121,3
84,1.127,3
84,1.132,3
84,1.137,3
84,1.143,3
84,1.148,3
84,1.159,3
84,1.166,3
84,1.171,3
84,1.176,3
84,1.187,3
84,1.193,3
84,1.198,3
84,1.205,3
84,1.21,3
84,1.215,3
84,1.226,3
84,1.231,3
84,1.237,3
84,1.243,3
84,1.249,3
84,1.254,3
84,1.26,3
84,1.265,3
84,1.276,3
84,1.282,3
84,1.287,3
84,1.293,3
84,1.304,3
84,1.31,3
84,1.315,3
84,1.321,3
84,1.326,3
84,1.338,3
84,1.343,3
84,1.349,3
84,1.354,3
84,1.359,3
84,1.365,3
84,1.37,3
84,1.382,3
84,1.388,3
84,1.393,3
84,1.398,3
84,1.404,3
84,1.409,3
84,1.421,3
84,1.427,3
84,1.432,3
84,1.437,3
84,1.448,3
84,1.454,3
84,1.459,3
84,1.466,3
85,0.831,3
85,0.837,3
85,0.842,3
85,0.849,3
85,0.859,3
85,0.865,3
85,0.87,3
85,0.876,3
85,0.881,3
85,0.893,3
85,0.898,3
85,0.904,3
85,0.909,3
85,0.915,3
85,0.926,3
85,0.932,3
85,0.937,3
85,0.943,3
85,0.948,3
85,0.959,3
85,0.965,3
85,0.97,3
85,0.976,3
85,0.982,3
85,0.987,3
85,0.998,3
85,1.004,3
85,1.009,3
85,1.014,3
85,1.021,3
85,1.032,3
85,1.037,3
85,1.043,3
85,1.048,3
85,1.053,3
85,1.06,3
85,1.065,3
85,1.076,3
85,1.082,3
85,1.087,3
85,1.092,3
85,1.098,3
85,1.104,3
85,1.11,3
85,1.115,3
85,1.12,3
85,1.126,3
85,1.137,3
85,1.142,3
85,1.149,3
85,1.154,3
85,1.159,3
85,1.165,3
85,1.176,3
85,1.181,3
85,1.188,3
85,1.193,3
85,1.198,3
85,1.204,3
85,1.215,3
85,1.22,3
85,1.226,3
85,1.232,3
85,1.237,3
86,0.527,3
86,0.533,3
86,0.543,3
86,0.549,3
86,0.554,3
86,0.56,3
86,0.566,3
86,0.577,3
86,0.582,3
86,0.588,3
86,0.593,3
86,0.599,3
86,0.605,3
86,0.616,3
86,0.621,3
86,0.627,3
86,0.632,3
86,0.638,3
86,0.643,3
86,0.655,3
86,0.66,3
86,0.666,3
86,0.671,3
86,0.677,3
86,0.682,3
86,0.688,3
86,0.694,3
86,0.705,3
86,0.71,3
86,0.716,3
86,0.721,3
86,0.727,3
86,0.733,3
86,0.738,3
86,0.744,3
86,0.749,3
86,0.76,3
86,0.766,3
86,0.771,3
86,0.777,3
86,0.783,3
86,0.788,3
86,0.794,3
86,0.804,3
86,0.81,3
86,0.815,3
86,0.822,3
86,0.827,3
86,0.838,3
86,0.843,3
86,0.849,3
86,0.854,3
86,0.861,3
86,0.866,3
86,0.877,3
86,0.882,3
86,0.888,3
86,0.893,3
86,0.899,3
86,0.911,3
86,0.916,3
86,0.921,3
86,0.927,3
86,0.938,3
87,0.876,3
87,0.881,3
87,0.886,3
87,0.892,3
87,0.897,3
87,0.908,3
87,0.914,3
87,0.92,3
87,0.925,3
87,0.931,3
87,0.936,3
87,0.947,3
87,0.952,3
87,0.958,3
87,0.964,3
87,0.97,3
87,0.975,3
87,0.986,3
87,0.991,3
87,0.997,3
87,1.002,3
87,1.009,3
87,1.014,3
87,1.02,3
87,1.025,3
87,1.036,3
87,1.041,3
87,1.048,3
87,1.053,3
87,1.059,3
87,1.064,3
87,1.069,3
87,1.08,3
87,1.086,3
87,1.092,3
87,1.098,3
87,1.103,3
87,1.108,3
87,1.119,3
87,1.125,3
87,1.13,3
87,1.137,3
87,1.147,3
87,1.153,3
87,1.158,3
87,1.164,3
87,1.169,3
87,1.181,3
87,1.186,3
87,1.192,3
87,1.197,3
87,1.208,3
87,1.213,3
87,1.22,3
87,1.225,3
87,1.236,3
87,1.242,3
87,1.247,3
87,1.252,3
87,1.264,3
87,1.27,3
87,1.275,3
87,1.28,3
87,1.291,3
88,0.908,3
88,0.914,3
88,0.919,3
88,0.925,3
88,0.935,3
88,0.941,3
88,0.946,3
88,0.953,3
88,0.958,3
88,0.964,3
88,0.969,3
88,0.98,3
88,0.985,3
88,0.992,3
88,0.997,3
88,1.003,3
88,1.008,3
88,1.013,3
88,1.024,3
88,1.03,3
88,1.036,3
88,1.041,3
88,1.047,3
88,1.052,3
88,1.058,3
88,1.063,3
88,1.074,3
88,1.08,3
88,1.086,3
88,1.091,3
88,1.097,3
88,1.102,3
88,1.113,3
88,1.119,3
88,1.125,3
88,1.13,3
88,1.136,3
88,1.147,3
88,1.152,3
88,1.157,3
88,1.164,3
88,1.169,3
88,1.18,3
88,1.186,3
88,1.191,3
88,1.196,3
88,1.208,3
88,1.214,3
88,1.219,3
88,1.225,3
88,1.23,3
88,1.241,3
88,1.247,3
88,1.253,3
88,1.258,3
88,1.269,3
88,1.274,3
88,1.28,3
88,1.285,3
88,1.297,3
88,1.302,3
88,1.308,3
88,1.313,3
88,1.319,3
89,0.38,3
89,0.391,3
89,0.398,3
89,0.403,3
89,0.409,3
89,0.414,3
89,0.425,3
89,0.43,3
89,0.436,3
89,0.442,3
89,0.448,3
89,0.453,3
89,0.458,3
89,0.464,3
89,0.475,3
89,0.481,3
89,0.486,3
89,0.492,3
89,0.497,3
89,0.503,3
89,0.514,3
89,0.519,3
89,0.525,3
89,0.531,3
89,0.536,3
89,0.542,3
89,0.547,3
89,0.553,3
89,0.563,3
89,0.57,3
89,0.575,3
89,0.581,3
89,0.586,3
89,0.592,3
89,0.597,3
89,0.602,3
89,0.609,3
89,0.62,3
89,0.625,3
89,0.631,3
89,0.636,3
89,0.641,3
89,0.647,3
89,0.659,3
89,0.664,3
89,0.67,3
89,0.675,3
89,0.68,3
89,0.691,3
89,0.698,3
89,0.703,3
89,0.708,3
89,0.714,3
89,0.719,3
89,0.73,3
89,0.737,3
89,0.742,3
89,0.747,3
89,0.753,3
89,0.758,3
89,0.769,3
89,0.775,3
89,0.781,3
89,0.786,3
90,1.293,3
90,1.298,3
90,1.303,3
90,1.314,3
90,1.32,3
90,1.325,3
90,1.331,3
90,1.337,3
90,1.342,3
90,1.353,3
90,1.359,3
90,1.364,3
90,1.37,3
90,1.376,3
90,1.387,3
90,1.392,3
90,1.398,3
90,1.403,3
90,1.408,3
90,1.42,3
90,1.426,3
90,1.431,3
90,1.437,3
90,1.442,3
90,1.447,3
90,1.458,3
90,1.465,3
90,1.47,3
90,1.476,3
90,1.481,3
90,1.486,3
90,1.492,3
90,1.504,3
90,1.509,3
90,1.515,3
90,1.52,3
90,1.525,3
90,1.531,3
90,1.536,3
90,1.542,3
90,1.554,3
90,1.559,3
90,1.564,3
90,1.57,3
90,1.575,3
90,1.581,3
90,1.593,3
90,1.598,3
90,1.603,3
90,1.609,3
90,1.614,3
90,1.62,3
90,1.632,3
90,1.637,3
90,1.642,3
90,1.648,3
90,1.653,3
90,1.664,3
90,1.67,3
90,1.676,3
90,1.681,3
90,1.687,3
90,1.698,3
90,1.703,3
91,1.319,3
91,1.325,3
91,1.33,3
91,1.336,3
91,1.341,3
91,1.353,3
91,1.358,3
91,1.364,3
91,1.369,3
91,1.375,3
91,1.38,3
91,1.392,3
91,1.397,3
91,1.403,3
91,1.408,3
91,1.414,3
91,1.419,3
91,1.43,3
91,1.436,3
91,1.442,3
91,1.447,3
91,1.453,3
91,1.458,3
91,1.463,3
91,1.475,3
91,1.481,3
91,1.486,3
91,1.492,3
91,1.497,3
91,1.502,3
91,1.513,3
91,1.52,3
91,1.525,3
91,1.531,3
91,1.536,3
91,1.547,3
91,1.552,3
91,1.558,3
91,1.564,3
91,1.57,3
91,1.58,3
91,1.586,3
91,1.591,3
91,1.597,3
91,1.603,3
91,1.609,3
91,1.619,3
91,1.625,3
91,1.63,3
91,1.636,3
91,1.647,3
91,1.653,3
91,1.658,3
91,1.664,3
91,1.669,3
91,1.68,3
91,1.686,3
91,1.692,3
91,1.697,3
91,1.703,3
91,1.714,3
91,1.719,3
91,1.724,3
91,1.731,3
92,1.149,3
92,1.155,3
92,1.16,3
92,1.166,3
92,1.177,3
92,1.182,3
92,1.187,3
92,1.194,3
92,1.205,3
92,1.21,3
92,1.216,3
92,1.221,3
92,1.226,3
92,1.238,3
92,1.244,3
92,1.249,3
92,1.255,3
92,1.26,3
92,1.271,3
92,1.277,3
92,1.283,3
92,1.288,3
92,1.293,3
92,1.299,3
92,1.31,3
92,1.315,3
92,1.322,3
92,1.327,3
92,1.332,3
92,1.338,3
92,1.349,3
92,1.354,3
92,1.361,3
92,1.366,3
92,1.371,3
92,1.377,3
92,1.388,3
92,1.393,3
92,1.399,3
92,1.405,3
92,1.41,3
92,1.416,3
92,1.427,3
92,1.432,3
92,1.438,3
92,1.443,3
92,1.449,3
92,1.455,3
92,1.46,3
92,1.471,3
92,1.477,3
92,1.482,3
92,1.488,3
92,1.494,3
92,1.505,3
92,1.51,3
92,1.516,3
92,1.521,3
92,1.526,3
92,1.538,3
92,1.544,3
92,1.549,3
92,1.555,3
92,1.565,3
93,0.606,3
93,0.612,3
93,0.617,3
93,0.622,3
93,0.628,3
93,0.633,3
93,0.639,3
93,0.651,3
93,0.656,3
93,0.661,3
93,0.667,3
93,0.672,3
93,0.678,3
93,0.69,3
93,0.695,3
93,0.7,3
93,0.706,3
93,0.711,3
93,0.717,3
93,0.722,3
93,0.734,3
93,0.739,3
93,0.745,3
93,0.75,3
93,0.756,3
93,0.761,3
93,0.767,3
93,0.773,3
93,0.784,3
93,0.789,3
93,0.795,3
93,0.8,3
93,0.806,3
93,0.811,3
93,0.817,3
93,0.823,3
93,0.828,3
93,0.834,3
93,0.839,3
93,0.85,3
93,0.855,3
93,0.862,3
93,0.867,3
93,0.873,3
93,0.878,3
93,0.883,3
93,0.889,3
93,0.894,3
93,0.901,3
93,0.912,3
93,0.917,3
93,0.922,3
93,0.928,3
93,0.933,3
93,0.939,3
93,0.945,3
93,0.956,3
93,0.961,3
93,0.967,3
93,0.972,3
93,0.978,3
93,0.983,3
93,0.995,3
93,1.0,3
94,1.697,3
94,1.703,3
94,1.709,3
94,1.714,3
94,1.725,3
94,1.73,3
94,1.736,3
94,1.741,3
94,1.748,3
94,1.759,3
94,1.764,3
94,1.769,3
94,1.775,3
94,1.78,3
94,1.787,3
94,1.792,3
94,1.803,3
94,1.808,3
94,1.814,3
94,1.819,3
94,1.825,3
94,1.831,3
94,1.842,3
94,1.847,3
94,1.853,3
94,1.858,3
94,1.864,3
94,1.869,3
94,1.875,3
94,1.881,3
94,1.886,3
94,1.892,3
94,1.903,3
94,1.908,3
94,1.913,3
94,1.92,3
94,1.925,3
94,1.931,3
94,1.942,3
94,1.947,3
94,1.952,3
94,1.959,3
94,1.964,3
94,1.97,3
94,1.975,3
94,1.986,3
94,1.991,3
94,1.997,3
94,2.003,3
94,2.009,3
94,2.019,3
94,2.025,3
94,2.03,3
94,2.036,3
94,2.041,3
94,2.053,3
94,2.059,3
94,2.064,3
94,2.069,3
94,2.075,3
94,2.08,3
94,2.087,3
94,2.097,3
94,2.103,3
95,1.03,3
95,1.041,3
95,1.046,3
95,1.052,3
95,1.058,3
95,1.064,3
95,1.069,3
95,1.075,3
95,1.085,3
95,1.091,3
95,1.096,3
95,1.103,3
95,1.108,3
95,1.114,3
95,1.124,3
95,1.13,3
95,1.135,3
95,1.142,3
95,1.147,3
95,1.158,3
95,1.163,3
95,1.169,3
95,1.174,3
95,1.18,3
95,1.186,3
95,1.197,3
95,1.202,3
95,1.208,3
95,1.213,3
95,1.219,3
95,1.224,3
95,1.23,3
95,1.241,3
95,1.247,3
95,1.252,3
95,1.258,3
95,1.263,3
95,1.269,3
95,1.275,3
95,1.28,3
95,1.286,3
95,1.297,3
95,1.302,3
95,1.307,3
95,1.314,3
95,1.319,3
95,1.325,3
95,1.336,3
95,1.341,3
95,1.346,3
95,1.352,3
95,1.358,3
95,1.364,3
95,1.374,3
95,1.38,3
95,1.385,3
95,1.391,3
95,1.397,3
95,1.403,3
95,1.413,3
95,1.419,3
95,1.424,3
95,1.43,3
95,1.435,3
96,1.25,3
96,1.255,3
96,1.261,3
96,1.271,3
96,1.277,3
96,1.282,3
96,1.289,3
96,1.294,3
96,1.3,3
96,1.31,3
96,1.316,3
96,1.321,3
96,1.327,3
96,1.339,3
96,1.344,3
96,1.349,3
96,1.355,3
96,1.36,3
96,1.371,3
96,1.378,3
96,1.383,3
96,1.388,3
96,1.394,3
96,1.399,3
96,1.41,3
96,1.417,3
96,1.422,3
96,1.427,3
96,1.433,3
96,1.444,3
96,1.449,3
96,1.454,3
96,1.461,3
96,1.466,3
96,1.472,3
96,1.483,3
96,1.488,3
96,1.493,3
96,1.499,3
96,1.505,3
96,1.516,3
96,1.522,3
96,1.527,3
96,1.532,3
96,1.538,3
96,1.544,3
96,1.555,3
96,1.561,3
96,1.566,3
96,1.571,3
96,1.577,3
96,1.589,3
96,1.594,3
96,1.6,3
96,1.605,3
96,1.61,3
96,1.621,3
96,1.627,3
96,1.633,3
96,1.639,3
96,1.644,3
96,1.655,3
96,1.66,3
96,1.666,3
97,0.124,3
97,0.135,3
97,0.152,3
97,0.163,3
97,0.174,3
97,0.186,3
97,0.197,3
97,0.208,3
97,0.219,3
97,0.23,3
97,0.247,3
97,0.258,3
97,0.269,3
97,0.28,3
97,0.291,3
97,0.302,3
97,0.314,3
97,0.325,3
97,0.335,3
97,0.346,3
97,0.358,3
97,0.369,3
97,0.38,3
97,0.391,3
97,0.403,3
97,0.413,3
97,0.424,3
97,0.442,3
97,0.452,3
97,0.463,3
97,0.474,3
97,0.486,3
97,0.497,3
97,0.508,3
97,0.525,3
97,0.536,3
97,0.547,3
97,0.558,3
97,0.569,3
97,0.586,3
97,0.597,3
97,0.607,3
97,0.619,3
97,0.635,3
97,0.646,3
97,0.658,3
97,0.674,3
97,0.685,3
97,0.703,3
97,0.713,3
97,0.73,3
97,0.742,3
97,0.752,3
97,0.769,3
97,0.781,3
97,0.791,3
97,0.808,3
97,0.819,3
97,0.836,3
97,0.847,3
97,0.863,3
97,0.875,3
97,0.886,3
97,0.902,3
98,0.492,3
98,0.497,3
98,0.502,3
98,0.508,3
98,0.513,3
98,0.519,3
98,0.525,3
98,0.53,3
98,0.536,3
98,0.541,3
98,0.547,3
98,0.552,3
98,0.558,3
98,0.564,3
98,0.575,3
98,0.58,3
98,0.586,3
98,0.591,3
98,0.597,3
98,0.602,3
98,0.608,3
98,0.614,3
98,0.619,3
98,0.625,3
98,0.63,3
98,0.641,3
98,0.646,3
98,0.653,3
98,0.658,3
98,0.664,3
98,0.669,3
98,0.675,3
98,0.685,3
98,0.692,3
98,0.697,3
98,0.703,3
98,0.708,3
98,0.714,3
98,0.724,3
98,0.73,3
98,0.736,3
98,0.742,3
98,0.752,3
98,0.758,3
98,0.763,3
98,0.768,3
98,0.774,3
98,0.78,3
98,0.786,3
98,0.791,3
98,0.796,3
98,0.802,3
98,0.813,3
98,0.82,3
98,0.825,3
98,0.83,3
98,0.836,3
98,0.841,3
98,0.847,3
98,0.858,3
98,0.864,3
98,0.869,3
98,0.875,3
98,0.88,3
99,1.57,3
99,1.576,3
99,1.581,3
99,1.587,3
99,1.592,3
99,1.603,3
99,1.609,3
99,1.615,3
99,1.62,3
99,1.626,3
99,1.636,3
99,1.642,3
99,1.647,3
99,1.654,3
99,1.659,3
99,1.67,3
99,1.675,3
99,1.681,3
99,1.686,3
99,1.692,3
99,1.704,3
99,1.709,3
99,1.714,3
99,1.72,3
99,1.725,3
99,1.737,3
99,1.743,3
99,1.748,3
99,1.753,3
99,1.764,3
99,1.77,3
99,1.775,3
99,1.782,3
99,1.787,3
99,1.798,3
99,1.803,3
99,1.809,3
99,1.814,3
99,1.82,3
99,1.831,3
99,1.837,3
99,1.842,3
99,1.848,3
99,1.853,3
99,1.865,3
99,1.87,3
99,1.876,3
99,1.881,3
99,1.892,3
99,1.897,3
99,1.903,3
99,1.909,3
99,1.915,3
99,1.926,3
99,1.931,3
99,1.936,3
99,1.942,3
99,1.947,3
99,1.959,3
99,1.965,3
99,1.97,3
99,1.975,3
99,1.986,3
99,1.993,3
100,1.296,3
100,1.301,3
100,1.307,3
100,1.313,3
100,1.318,3
100,1.329,3
100,1.335,3
100,1.34,3
100,1.346,3
100,1.352,3
100,1.363,3
100,1.368,3
100,1.374,3
100,1.379,3
100,1.385,3
100,1.396,3
100,1.402,3
100,1.407,3
100,1.413,3
100,1.418,3
100,1.429,3
100,1.434,3
100,1.441,3
100,1.446,3
100,1.457,3
100,1.462,3
100,1.468,3
100,1.473,3
100,1.48,3
100,1.485,3
100,1.491,3
100,1.501,3
100,1.507,3
100,1.512,3
100,1.518,3
100,1.524,3
100,1.535,3
100,1.54,3
100,1.546,3
100,1.551,3
100,1.557,3
100,1.562,3
100,1.574,3
100,1.579,3
100,1.585,3
100,1.59,3
100,1.596,3
100,1.608,3
100,1.613,3
100,1.618,3
100,1.624,3
100,1.635,3
100,1.64,3
100,1.646,3
100,1.652,3
100,1.663,3
100,1.668,3
100,1.674,3
100,1.679,3
100,1.69,3
100,1.696,3
100,1.702,3
100,1.713,3
100,1.718,3
101,1.305,3
101,1.31,3
101,1.316,3
101,1.321,3
101,1.332,3
101,1.337,3
101,1.344,3
101,1.349,3
101,1.355,3
101,1.365,3
101,1.371,3
101,1.376,3
101,1.382,3
101,1.388,3
101,1.399,3
101,1.404,3
101,1.41,3
101,1.415,3
101,1.421,3
101,1.433,3
101,1.438,3
101,1.443,3
101,1.449,3
101,1.454,3
101,1.46,3
101,1.465,3
101,1.477,3
101,1.482,3
101,1.488,3
101,1.493,3
101,1.499,3
101,1.51,3
101,1.516,3
101,1.521,3
101,1.527,3
101,1.532,3
101,1.538,3
101,1.549,3
101,1.554,3
101,1.56,3
101,1.566,3
101,1.571,3
101,1.582,3
101,1.588,3
101,1.593,3
101,1.598,3
101,1.605,3
101,1.61,3
101,1.621,3
101,1.627,3
101,1.632,3
101,1.637,3
101,1.644,3
101,1.649,3
101,1.66,3
101,1.665,3
101,1.671,3
101,1.676,3
101,1.682,3
101,1.694,3
101,1.699,3
101,1.704,3
101,1.71,3
101,1.715,3
102,0.776,3
102,0.781,3
102,0.787,3
102,0.792,3
102,0.804,3
102,0.809,3
102,0.815,3
102,0.82,3
102,0.831,3
102,0.837,3
102,0.842,3
102,0.848,3
102,0.854,3
102,0.865,3
102,0.87,3
102,0.875,3
102,0.881,3
102,0.887,3
102,0.893,3
102,0.898,3
102,0.909,3
102,0.914,3
102,0.92,3
102,0.925,3
102,0.932,3
102,0.937,3
102,0.943,3
102,0.953,3
102,0.959,3
102,0.964,3
102,0.97,3
102,0.976,3
102,0.982,3
102,0.987,3
102,0.992,3
102,1.003,3
102,1.009,3
102,1.015,3
102,1.021,3
102,1.026,3
102,1.037,3
102,1.042,3
102,1.048,3
102,1.053,3
102,1.06,3
102,1.07,3
102,1.076,3
102,1.081,3
102,1.087,3
102,1.092,3
102,1.098,3
102,1.109,3
102,1.115,3
102,1.12,3
102,1.126,3
102,1.131,3
102,1.143,3
102,1.148,3
102,1.154,3
102,1.159,3
102,1.165,3
102,1.17,3
102,1.181,3
102,1.187,3
103,0.28,3
103,0.286,3
103,0.291,3
103,0.296,3
103,0.307,3
103,0.313,3
103,0.319,3
103,0.325,3
103,0.335,3
103,0.341,3
103,0.346,3
103,0.352,3
103,0.363,3
103,0.369,3
103,0.374,3
103,0.38,3
103,0.385,3
103,0.391,3
103,0.401,3
103,0.408,3
103,0.413,3
103,0.419,3
103,0.424,3
103,0.43,3
103,0.435,3
103,0.44,3
103,0.452,3
103,0.458,3
103,0.463,3
103,0.469,3
103,0.474,3
103,0.479,3
103,0.491,3
103,0.497,3
103,0.502,3
103,0.508,3
103,0.513,3
103,0.518,3
103,0.529,3
103,0.536,3
103,0.541,3
103,0.547,3
103,0.552,3
103,0.563,3
103,0.568,3
103,0.575,3
103,0.58,3
103,0.586,3
103,0.596,3
103,0.602,3
103,0.607,3
103,0.613,3
103,0.624,3
103,0.63,3
103,0.635,3
103,0.641,3
103,0.652,3
103,0.657,3
103,0.663,3
103,0.669,3
103,0.674,3
103,0.685,3
103,0.691,3
103,0.696,3
104,1.059,3
104,1.064,3
104,1.07,3
104,1.075,3
104,1.087,3
104,1.093,3
104,1.098,3
104,1.103,3
104,1.114,3
104,1.121,3
104,1.126,3
104,1.132,3
104,1.142,3
104,1.148,3
104,1.153,3
104,1.159,3
104,1.17,3
104,1.176,3
104,1.181,3
104,1.187,3
104,1.192,3
104,1.203,3
104,1.209,3
104,1.215,3
104,1.22,3
104,1.226,3
104,1.231,3
104,1.242,3
104,1.247,3
104,1.254,3
104,1.259,3
104,1.265,3
104,1.27,3
104,1.281,3
104,1.286,3
104,1.293,3
104,1.298,3
104,1.304,3
104,1.309,3
104,1.32,3
104,1.325,3
104,1.331,3
104,1.337,3
104,1.343,3
104,1.354,3
104,1.359,3
104,1.364,3
104,1.37,3
104,1.375,3
104,1.387,3
104,1.393,3
104,1.398,3
104,1.403,3
104,1.414,3
104,1.421,3
104,1.426,3
104,1.432,3
104,1.442,3
104,1.448,3
104,1.453,3
104,1.459,3
104,1.47,3
104,1.476,3
104,1.481,3
105,0.838,3
105,0.848,3
105,0.859,3
105,0.87,3
105,0.887,3
105,0.898,3
105,0.909,3
105,0.921,3
105,0.932,3
105,0.943,3
105,0.96,3
105,0.971,3
105,0.982,3
105,0.993,3
105,1.01,3
105,1.021,3
105,1.031,3
105,1.049,3
105,1.06,3
105,1.07,3
105,1.088,3
105,1.099,3
105,1.109,3
105,1.126,3
105,1.138,3
105,1.148,3
105,1.165,3
105,1.177,3
105,1.187,3
105,1.204,3
105,1.216,3
105,1.226,3
105,1.237,3
105,1.253,3
105,1.265,3
105,1.276,3
105,1.287,3
105,1.298,3
105,1.315,3
105,1.326,3
105,1.337,3
105,1.354,3
105,1.365,3
105,1.381,3
105,1.393,3
105,1.409,3
105,1.42,3
105,1.438,3
105,1.448,3
105,1.459,3
105,1.477,3
105,1.487,3
105,1.504,3
105,1.521,3
105,1.532,3
105,1.548,3
105,1.56,3
105,1.576,3
105,1.592,3
105,1.604,3
105,1.621,3
105,1.631,3
105,1.649,3
105,1.66,3
106,0.23,3
106,0.247,3
106,0.258,3
106,0.269,3
106,0.28,3
106,0.297,3
106,0.307,3
106,0.319,3
106,0.336,3
106,0.346,3
106,0.358,3
106,0.375,3
106,0.385,3
106,0.397,3
106,0.413,3
106,0.424,3
106,0.435,3
106,0.452,3
106,0.463,3
106,0.474,3
106,0.491,3
106,0.502,3
106,0.513,3
106,0.525,3
106,0.541,3
106,0.552,3
106,0.563,3
106,0.575,3
106,0.586,3
106,0.602,3
106,0.614,3
106,0.625,3
106,0.641,3
106,0.653,3
106,0.669,3
106,0.68,3
106,0.691,3
106,0.708,3
106,0.719,3
106,0.736,3
106,0.747,3
106,0.763,3
106,0.774,3
106,0.786,3
106,0.802,3
106,0.813,3
106,0.83,3
106,0.841,3
106,0.858,3
106,0.869,3
106,0.886,3
106,0.897,3
106,0.914,3
106,0.925,3
106,0.941,3
106,0.953,3
106,0.964,3
106,0.98,3
106,0.992,3
106,1.008,3
106,1.019,3
106,1.03,3
106,1.047,3
106,1.058,3
107,0.283,3
107,0.289,3
107,0.294,3
107,0.299,3
107,0.31,3
107,0.317,3
107,0.322,3
107,0.328,3
107,0.333,3
107,0.344,3
107,0.349,3
107,0.356,3
107,0.361,3
107,0.372,3
107,0.377,3
107,0.383,3
107,0.388,3
107,0.4,3
107,0.405,3
107,0.411,3
107,0.416,3
107,0.422,3
107,0.427,3
107,0.438,3
107,0.444,3
107,0.45,3
107,0.455,3
107,0.461,3
107,0.466,3
107,0.477,3
107,0.483,3
107,0.489,3
107,0.494,3
107,0.5,3
107,0.505,3
107,0.511,3
107,0.521,3
107,0.528,3
107,0.533,3
107,0.539,3
107,0.544,3
107,0.55,3
107,0.56,3
107,0.566,3
107,0.572,3
107,0.578,3
107,0.588,3
107,0.594,3
107,0.599,3
107,0.605,3
107,0.617,3
107,0.622,3
107,0.628,3
107,0.633,3
107,0.644,3
107,0.649,3
107,0.656,3
107,0.666,3
107,0.672,3
107,0.677,3
107,0.683,3
107,0.688,3
107,0.694,3
107,0.705,3
108,1.169,3
108,1.175,3
108,1.181,3
108,1.187,3
108,1.197,3
108,1.203,3
108,1.208,3
108,1.214,3
108,1.226,3
108,1.231,3
108,1.236,3
108,1.242,3
108,1.253,3
108,1.258,3
108,1.264,3
108,1.27,3
108,1.281,3
108,1.286,3
108,1.292,3
108,1.297,3
108,1.309,3
108,1.314,3
108,1.32,3
108,1.325,3
108,1.331,3
108,1.342,3
108,1.347,3
108,1.353,3
108,1.359,3
108,1.364,3
108,1.375,3
108,1.381,3
108,1.386,3
108,1.391,3
108,1.398,3
108,1.409,3
108,1.414,3
108,1.42,3
108,1.425,3
108,1.43,3
108,1.437,3
108,1.448,3
108,1.453,3
108,1.459,3
108,1.464,3
108,1.475,3
108,1.481,3
108,1.487,3
108,1.492,3
108,1.503,3
108,1.508,3
108,1.514,3
108,1.519,3
108,1.531,3
108,1.536,3
108,1.542,3
108,1.547,3
108,1.558,3
108,1.565,3
108,1.57,3
108,1.575,3
108,1.581,3
108,1.592,3
108,1.597,3
109,1.259,3
109,1.264,3
109,1.275,3
109,1.28,3
109,1.286,3
109,1.291,3
109,1.303,3
109,1.308,3
109,1.314,3
109,1.319,3
109,1.33,3
109,1.336,3
109,1.342,3
109,1.353,3
109,1.358,3
109,1.364,3
109,1.369,3
109,1.38,3
109,1.386,3
